"names","values"
"eventtime","2006-12-10 12:45:00"
"current_moodid","12"
"url","http://silverfangcat.livejournal.com/32185.html"
"userid","13908"
"itemid","124"
"event","I hate being so busy. I owe everyone under the sun an email, my journal has holes the size of Texas in it, and I miss my friends. At least I know that when I'm done I will have accomplished something that I have wanted since I was a kid. I will be nice to have a degree and maybe a few letters after my name.

Anyway, heres the quicky update:

School: College is going pretty good. A did alright on my midterms getting an A in Art Appreciation, which shocked the hell out of me, and a B+ in Intro to African American Studies, which I can live with because the test was an exercise in mind reading and really had very little to do with ""facts"".

I had some trouble signing up for classes for next semester. First I was playing phone tag with my advisor and then when we finally hooked up it was 2 days after everyone else signed up for classes and a lot of the ones I wanted were full. That was really my fault as I should have been more proactive about getting an appointment even if her office hours were during the time I am at work. As it stands I have Basic Math 2 which I have to take in order to take Psychological Stats, which I need for Research Methods and Psychological Testing, Socio-psychological Development, Social Stratification, and Cultural Anthropology. I may switch things around a little to make my schedule a little easier on me if some people drop other classes and I catch it. 

So, I'm looking at a A/B average right now, which is a little disappointing seeing as at The Mount I was running on a 4.0 the last two years, but I have a lot more on my plate then I did then.

On a side school note there is a girl in my Fiction Writing class who is also in my Inro to African class. Her goal in life is to be an editor, so I probably shouldn't be so upset by what she says about my work, but damn is she brutal. I asked her after class today if she had read my story that we are work shopping tomorrow and she asks if I want her to be brutally honest or sugar coat it because she doesn't want to hurt my feelings. And I picked brutal honesty because frankly it was too late for sugar. Sugar coating doesn't mean much if you -know- the person is lying to you. Anyway, she plain didn't like my story, which was fine. She hated the main character and thought she was too young since the other character was 5 years older and it was creepy, which is fine also although its not like I had the two making mad passionate monkey love or anything, it was a sex free story. She said I should make her 17 or 18 instead of 16 so people could fantasize about it. I can see that. She said the plot was cliche and read like a cheesy horror movie. Ouch, that one stung a bit. That the characters reactions were unrealistic, although I thought I had made it pretty clear that the story wasn't based in any sense of reality. She was annoyed when I interrupted my dialog with other things and felt that I didn't put in enough details during the dialog, ok that can be considered constructive I can work with that. She ended with saying that there was nothing really redeeming about my story but she would tell me more when we workshop tomorrow. Great, can't wait. I knew it wasn't a glorious piece of writing, hell it was only a second draft, but to tell me that there was noting good about it at all seemed a bit harsh. Really makes me want to write more...

Work: Is odd right now. They finally let us know that Robin left. She was under investigation and quit. They have 2 people sort of in charge of us and neither of them want the job. One reacts by being our friend and the other by being a total bitch because she is pissed that they put her in charge. I'm not sure if I will be able to work there next semester because of my school schedule, I'll have to see if I can work something out.

Life: Don't have much of one at the moment. I'll get back to you on that one."
"eventtime","2006-11-20 14:04:00"
"current_moodid","31"
"url","http://silverfangcat.livejournal.com/31979.html"
"userid","13908"
"itemid","123"
"event","I was at work again, this time in Gardner. I was waiting for a client outside of an apartment building. The client was either Uma Thurman or Cameran Diaz, I can't really remember which. Anyway, I was talking with a girl I do not know who was shadowing me and I told her that Uma/Cameran was probably going to be moving into her boyfriends house because he is a werewolf and that maybe I could get her apartment and just pay her the rent. I said the only problems with that is that a. a lot of vampires live in the building and they all need services and b. if she ever moved I would be evicted. She didnt come back so we walked back to the office. I had another client (a real one this time, same one as the last dream infact) waiting for a quarterly meeting and there were people still in the conference room. I peeked in and it was an All Staff meeting that I had forgotten about. 

Pam, who is one of my two sort of immediate bosses until they replace Robin, asked if she could talk with me. She pulled me into the bathroom and handed me my paycheck, but she pulled off the part with all the information about deductions and such. I looked at the check and it was for 1,300.00 for two weeks pay which is more than double what I make now after taxes and bennifits. On the top of the check was written on hold. She told me that she was waiting for the final approval to give me the raise and that it just came in but not to tell anyone else how much I got because all my coworkers were getting less money. I left the bathroom and ran into Robin who told me I deserved the raise because I said I could double my productivity if I had a short stock (no idea what this means, I was even confused in the dream) and it had worked. 

I then find myself drinking beer with my coworkers at one of their homes. I mention that Robin said we were all getting raises and the response vary from fat chance, to cold day in hell. So I decide to wait on telling them anything about my check.

I have one more client to visit and I go to his house. He turns out to be Lance Hendrickson. I walk up the stairs to his door and hear a meow. I look and Gizmo, my mother-in-laws cat who ran away was rubbing up against my leg. I pat the cat and ask her how she got there. She just purrs at me. 

So, Lance Hendrickson lets me and Gizmo in and by the time we get in the door, Gizmo turns into a little blond girl probably about 5 years old and Lance Hendrickson turns into Steve. So I tell the little girl ""lets go we found your daddy"" and she looks horrified, I get horror movie music and she raises her arm to point at the radiator. I look and see that Steve has been hogtied and is gagged behind the radiator. I look back at Lance Hendrickson and he picks up a giant stapler from his stove top and is going to attack me with it. I realize that I am going to die unless I give into the light.

So I close my eyes and a golden light starts to envelope my entire body and then it shoots out at Lance Hendrickson just before he is about to hit me with the stapler. 

When I wake up for my light experience Steve is standing over me on the floor. He's upset that I had to save him. I tell him its ok because it wasnt his fault he got back stabbed and he says that Lance Hendrickson should never been able to backstab him.

I then got a charlie horse and woke up."
"eventtime","2006-10-27 08:06:00"
"url","http://silverfangcat.livejournal.com/31713.html"
"userid","13908"
"itemid","122"
"event","You would think that a company who's sole purpose is human services would have a basic understanding on human behavior. 

I'm pretty sure my immediate boss got fired or quit. Two weeks ago she took 2 days off....and never came back. Her desk was cleaned out on the Sunday following her two day vacation, everything is gone, pictures, files, her pen holder. Last week we started asking when or if she was coming back and we got a variety of responses, none of which was an answer. The over all favorite seems to be a change of subject all together. Now there are only 2 people left in the office when there should be 5. We got a message saying who to call instead of Robin, but no mention what so ever of why or for how long.

This is of course unsettling for us little people. We have no idea who to report to, who to go to with emergencies, what the hell is going on beyond our corner of cubicles. It's breding paranoia, confusion, fear, and we all work with the mentally ill, not a great cobination. 

We've heard that she quit, that she was fired for screwing up some paperwork, that she forged someones name, that she screwed up someones medications, that she signed something she didn't have permission to sign. I've been thinking of starting my own rumor that she was kidnapped by Amazon Cat Ninja Space Pirates it'd have as much fact backing it up as any of the other ideas. You think they would have learned there lesson after the first firing. Everyone is crying, us peons are assuming the worst thinking someone died and when asked they werent allowed to tell us, but I guess not.

Since I've worked there 3 people have quit and 5 or so have been fired. Only 2 have been replaced. Things are starting to fall between the cracks simply because those of us still there do not have the time or energy to get everything done. I see bad things on the horizon, I think I might want to start looking elsewhere."
"eventtime","2006-10-16 11:46:00"
"current_moodid","104"
"url","http://silverfangcat.livejournal.com/31392.html"
"userid","13908"
"itemid","121"
"event","SSBoYWQgdGhpcyBkcmVhbSBsYXN0IHdlZWtlbmQsIHNvIHRoZSBkZXRhaWxzIGFyZSBhIGxpdHRsZSBmdXp6eSwgYnV0IGl0IHdhcyBzbyB1dHRlcmx5IHN0cmFuZ2UgSSBoYWQgdG8gc2hhcmUuIElmIGFueW9uZSBrbm93cyBob3cgdG8gaW50ZXJwcmV0IGRyZWFtcyBsZXQgbWUga25vdyB3aGF0IHlvdSB0aGluay4gOikNCg0KSXQgc3RhcnRlZCBpbiBGaXRjaGJ1cmcgKHdoaWNoIEkgcmVhbGl6ZSBtZWFucyBub3RoaW5nIHRvIG1vc3Qgb2YgeW91LCBpdCdzIGEgc21hbGwgY2l0eSBiZXNpZGUgdGhlIG9uZSBJIGxpdmUgaW4gYW5kIGluIGJldHdlZW4gbXkgaG9tZSBhbmQgd2hlcmUgSSB3b3JrKSBJIHdhcyBpbiBhbiBvZmZpY2UgdGhhdCB1c2VkIHRvIGJlIGEgcHN5Y2hvbG9naXN0cyBvZmZpY2UgYWNyb3NzIHRoZSBzdHJlZXQgZnJvbSB0aGUgb2xkIEZpdGNoYnVyZyBIaWdoIFNjaG9vbC4gSSB3YXMgd2l0aCBvbmUgb2YgbXkgY2xpZW50cyBhdCB3b3JrIChvbmUgb2YgdGhlIG1vcmUgaW5kZXBlbmRlbnQgY2xpZW50cykgYW5kIHR3byBjby13b3JrZXJzLiBNeSBjbGllbnQgZ290IHJlYWxseSB1cHNldCBvdmVyIHNvbWV0aGluZyBhbmQgaGUgcmFuIG91dCB0aGUgZG9vci4gSSByYW4gYWZ0ZXIgaGltIHRvIHRyeSBhbmQgZmluZCBvdXQgd2hhdCB3YXMgd3JvbmcgYW5kIG15IGNvd29ya2VyIEp1bGllIHdlbnQgdG8gdGVsbCB0aGUgcmVoYWIgc3BlY2lhbGlzdCBQYW0gd2hhdCBoYWQgaGFwcGVuZWQuIEFzIEkgd2FzIHdhbGtpbmcgb3V0IEkgaGVhcmQgUGFtIHNheSAiV2VsbCBzaGUgYmV0dGVyIGJlIGdvaW5nIGFmdGVyIGhpbS4iIGFuZCBKdWxpZSBzYXlpbmcgIm9mIGNvdXJzZSBzaGUgaXMuIg0KDQpTbywgSSdtIHdvbmRlcmluZyBhcm91bmQgdGhlIGJhY2sgcm9hZHMgYmVoaW5kIE1haW4gU3RyZWV0IGluIEZpdGNoYnVyZyBzZWFyY2hpbmcgZm9yIG15IG1pc3NpbmcgY2xpZW50IHdoZW4gSSBzb21laG93IGVuZCB1cCBpbiBhIGJ1aWxkaW5nLiBPdXQgdGhlIHdpbmRvdyBJIHNlZSBEb25uaWUgYW5kIGhlIHdhdmVzIGF0IG1lIGFuZCBwb2ludHMgdG8gaGlzIHdhdGNoLiBIZSBpcyB0aGVyZSB0byBwaWNrIHVwIFN0ZXZlIHdobyBoYXMgYmVlbiBkb2luZyBzb21lIHdvcmsgZm9yIG15IGJyb3RoZXIgYW5kIHdlIGFyZSBhbHNvIHN1ZGRlbmx5IGluIEdhcmRuZXIgd2hlcmUgSSB3b3JrIGFsdGhvdWdoIEkgZG8gbm90IGtub3cgd2hhdCBidWlsZGluZyBJIGFtIGluIGFuZCBteSBicm90aGVyJ3Mgd2FyZWhvdXNlIGlzIGluIEZpdGNoYnVyZy4gU28gSSBsb29rIG91dCB0aGUgb3RoZXIgd2luZG93IGFuZCBJIHNlZSBTdGV2ZSB3YWl0aW5nIGZvciBtZSBhbmQgRG9ubmllIGFuZCBzb21lb25lIHNob290cyBoaW0gZnJvbSBhbm90aGVyIGJ1aWxkaW5nIGFuZCBoaXRzIGhpbSBpbiB0aGUgZm9vdC4gSSBzY3JlYW0gYW5kIHdhbnQgdG8gdHJ5IHRvIGdldCB0byBoaW0sIGJ1dCBJIGNhbiBub3QgZmluZCBhIHdheSB0byB0aGUgc3RyZWV0IGhlIHdhcyBvbiB3aGVuIEkgbGVhdmUgdGhlIHJvb20uDQoNClRoZW4gc3VkZGVubHkgSSBhbSBpbiB0aGUgV29ybGQgb2YgV2FyY3JhZnQgdmlkZW8gZ2FtZSBpbiByZWFsIGxpZmUuIEkgYW0gc3RhbmRpbmcgdGhlcmUgaW4gdGhpcyByZWQganVtcCBzdWl0IGtpbmQgb2YgbGlrZSBhIGJpbyBoYXphcmQgc3VpdCB3aXRoIHBhdGNoZXMgYWxsIG92ZXIgaXQgdGhhdCByZXByZXNlbnQgdGhlIHNwZWxscyBJIGNhbiBjYXN0IGFzIGEgcGFsYWRpbi4gSSBrbm93IHRoYXQgSSBuZWVkIHRvIGZpbmQgU3RldmUgYW5kIHNlZSBpZiBoZSBpcyBvaywgYnV0IEkgaGF2ZSB0byBraWxsIHRoZSBiYWQgZ3V5IGZpcnN0LiBNZSBhbmQgbXkgcGFydHksIChkb24ndCByZW1lbWJlciB3aG8gd2FzIHRoZXJlKSBoYXZlIHRvIGtpbGwgdGhpcyBkZW1vbiBsb29raW5nIHRoaW5nIHRoYXQgYXBwZWFycyBpbiBhIHNlY3JldCByb29tIG9uY2UgeW91IGNsZWFyIHRoZSBkZWFkbWluZXMgKHRoZSBlbmNvdW50ZXIgZG9lcyBub3QgZXhpc3QgYW5kIHRoZSBkZWFkbWluZXMgYXJlIGEgbG93IGxldmVsIGluc3RhbmNlKS4gSGUgc3VtbW9ucyB0aGVzZSBhbmltYWxzIChJIGhhZCB0aGlzIGRyZWFtIGJlZm9yZSB0aGUgU291dGggUGFyayBlcGlzb2RlIHNvIHRoZSBndXkgc3VtbW9uaW5nIHNjb3JwaW9ucyBjb3VsZCBub3QgaGF2ZSBoYWQgYW55IGluZmx1ZW5jZSB1bmxlc3MgSSBhbSBzb21laG93IHJlYWRpbmcgdGhlIGNyZWF0b3JzIG1pbmRzLi4uZnJlYWt5KSBJIGNhbnQgcmVtZW1iZXIgd2hhdCBhbmltYWxzIHRoZXkgd2VyZSBJIHRoaW5rIHdvbHZlcyBvciBzb21lIGRvZyBsaWtlIGNyZWF0dXJlLiBPbmNlIHlvdSBraWxsIHRoZW0gdGhleSBjb21lIGJhY2sgYnV0IGNhbuKAmXQgZGllIGFuZCBkb27igJl0IGRvIGFueSBkYW1hZ2Ugc28gd2UgaGF2ZSB0byBraWxsIHRoZW0gb25jZSBhbmQgaWdub3JlIHRoZW0gaWYgd2Ugd2FudCB0byB3aW4gdGhlIGZpZ2h0IGJlY2F1c2UgdGhleSBqdXN0IGJlY29tZSBhbiBhbm5veWFuY2UuIFNvIHdlIGFyZSBwcmVwYXJpbmcgdG8gZmlnaHQgYW5kIEkgaGF2ZSB0byBzbGFwIG15c2VsZiB3aGVyZSB0aGUgYmFkZ2UgcmVwcmVzZW50aW5nIGEgc3BlbGwgaXMgdG8gYWN0aXZhdGUgaXQgYW5kIHRoZW4gc2xhcCB0aGUgcGVyc29uIEkgd2FudCB0byBjYXN0IGl0IG9uLCBidXQgbXkgYm9vYnMgd2VyZSBnZXR0aW5nIGluIHRoZSB3YXkgYW5kIEkgd2FzIGhhdmluZyBhIGhhcmQgdGltZSBoaXR0aW5nIG15IGJsZXNzaW5nIG9mIHdpc2RvbSB0byBjYXN0IG9uIHRoZSBwcmllc3QgaW4gdGhlIHBhcnR5LiBJIGZpbmFsbHkgZ290IGl0IGFuZCB3ZSBraWxsZWQgdGhlIGJhZCBndXkuIEkgaGFkIGEgdmVyeSBsYXJnZSBzd29yZCBhbHNvIHRoYXQgZ2xvd2VkIGxpa2UgaXQgd2FzIGVuY2hhbnRlZC4gQXMgc29vbiBhcyB0aGUgYmF0dGxlIHdhcyBkb25lIEkgd2FzIHRlbGVwb3J0ZWQgYmFjayB0byBHYXJkbmVyLg0KDQpJIGZpbmQgU3RldmUgYW5kIERvbm5pZSBhbmQgU3RldmUgaXMgbGltcGluZyBhbmQgRG9ubmllIGlzIGhlbHBpbmcgaGltIHdhbGsgYmVjYXVzZSBoZSBnb3Qgc2hvdCBpbiB0aGUgZm9vdC4gSGUgaXMgaWdub3JpbmcgbWUgYmVjYXVzZSBoZSBibGFtZXMgbWUgZm9yIGdldHRpbmcgc2hvdCBiZWNhdXNlIGhlIHdvdWxkIG5vdCBoYXZlIGJlZW4gaW4gR2FyZG5lciBpZiBpdCB3YXNu4oCZdCBmb3IgbXkgc3R1cGlkIGpvYi4gU28gd2UgdHJ5IHRvIGZpbmQgdGhlIGNhciBhbmQgSSBjYW7igJl0IHJlbWVtYmVyIHdoZXJlIEkgcGFya2VkIGl0IGFuZCBTdGV2ZSBhbmQgRG9ubmllIGFyZSBsb29raW5nIGF0IG1lIGxpa2UgdGhleSBhcmUgc28gZGlzYXBwb2ludGVkIGFuZCByZWFsbHkganVzdCBwbGFpbiBkaXNsaWtlIG1lLiBTbywgRG9ubmllIHNheXMgdGhhdCBoZSBjYW4gZmluZCBpdCBhbmQgd2UgZ28gdG8gdGhlIHBhcmtpbmcgbG90IEkgdXNlZCB0byB1c2Ugd2hlbiBJIHdvcmtlZCBhdCBNT0MsIElOQyBpbiBGaXRjaGJ1cmcgZXZlbiB0aG91Z2ggd2UgYXJlIHN0aWxsIGluIEdhcmRuZXIgYW5kIHdlIGdldCBpbiB0aGUgY2FyIGFuZCB0aGV5IG1ha2UgbWUgc2l0IGluIHRoZSBiYWNrIHNlYXQgYW5kIGlnbm9yZSBtZS4gU3RldmUga2VlcHMgc2F5aW5nIHRoYXQgSSBnb3QgaGltIHNob3QgaW4gdGhlIGZvb3QgYW5kIHRoYXQgaGUgaXMgdmVyeSB1cHNldCB3aXRoIG1lIGJlY2F1c2Ugb2YgdGhhdCBhbmQgRG9ubmllIHNheXMgaGUgaXMgZ29pbmcgdG8gZHJpdmUgU3RldmUgdG8gdGhlIGhvc3BpdGFsIHRvIGdldCB0aGUgYnVsbGV0IHRha2VuIG91dC4NCg0KVGhlbiBJIHdha2UgdXAuIFRlbGwgbWUgdGhhdCdzIG5vdCB3ZWlyZC4NCg0KT24gYSB0b3RhbGx5IHNpZGUgbm90ZSwgbXkgZmljdGlvbiB3cml0aW5nIHByb2Zlc3NvciB0b2xkIG1lIHRoYXQgbXkgd3JpdGluZyByZW1pbmRlZCBoZXIgb2YgU3RlcGhhbiBLaW5nIDopIEnigJlsbCBoYXZlIHRvIHBvc3QgdGhlIGZpbmFsIGRyYWZ0IG9mIHRoZSBzaG9ydCBzdG9yeSB3aGVuIEkgZ2V0IGl0IGZpbmlzaGVkLg=="
"eventtime","2006-10-08 10:03:00"
"current_moodid","108"
"url","http://silverfangcat.livejournal.com/31167.html"
"userid","13908"
"itemid","120"
"event","TGV0J3Mgc3RhcnQgd2l0aCBsaWZlLiBTdGV2ZSBhbmQgSSBoYWQgb3VyIDExdGggd2VkZGluZyBhbm5pdmVyc2FyeSB5ZXN0ZXJkYXkgd2hpY2ggd2FzIGNvb2wuIFdlIGRpZG4ndCBkbyBhbnl0aGluZyB1YmVyIHNwZWNpYWwsIGJ1dCBJIHRvb2sgdGhlIGRheSBvZmYgZnJvbSB3b3JrIGFuZCB3ZSBzcGVudCBpdCB0b2dldGhlciBoYW5naW5nIG91dCBhbmQgdGFsa2luZyB3aGljaCBpcyBhbHdheXMgbmljZS4gRm9yIGFsbCBvZiB5b3UgbWFycmllZCBsZXNzIHRpbWUsIGl0J3Mgc3RpbGwgd29uZGVyZnVsIHRvIGhhdmUgeW91ciBiZXN0IGZyaWVuZCB0aGVyZSBldmVyeSBuaWdodCBhbmQgdG8gaGF2ZSBsb25nIGNvbnZlcnNhdGlvbnMgYWJvdXQgZXZlcnl0aGluZyBhbmQgbm90aGluZy4gDQoNCldlbnQgdG8gdGhlIERyaXZlLWlucyB0aGlzIHdlZWtlbmQgYW5kIHNhdyBUaGUgV2lja2VyIE1hbiwgVGhlIENvdmVuYW50LCBhbmQgVGhlIFByb3RlY3Rvci4gQSBsb3Qgb2YgbW92aWUncyBzdGFydCB3aXRoIHRoZSB3b3JkIHRoZSBJIG5vdGljZWQuIFRoZSBpcyB0aGUgd29yZC4gSSdtIGEgZmFuLiBUaGUgV2lja2VyIE1hbiB3YXMgcmVhbGx5IHdlbGwgYWN0ZWQsIHRoZSBwbG90IHR3aXN0cyB3ZXJlIHNob3duLCBhbmQgSSByZWFsbHkgaGF0ZSBob3Jyb3IgbW92aWVzIHdoZXJlIHRoZSBiaWcgc3VycHJpc2UgZW5kaW5nIGlzIHNvIGNvbXBsZXRlbHkgb2ZmIGJhc2Ugd2l0aCBubyBjbHVlcyB3aGF0IHNvIGV2ZXIgdGhhdCBpdCBjb3VsZCBoYXBwZW4uIFRoZSBraWxsZXIgaXMgYSBwZXJzb24gd2hvIHdlIG5vdCBvbmx5IGRpZCBub3Qgc2hvdyBpbiB0aGUgbW92aWUsIGJ1dCBuZXZlciBtZW50aW9uZWQhIEhhISBCZXQgd2UgZm9vbGVkIHlvdS4gSSBjYW4ndCByZWFsbHkgZGVzY3JpYmUgdGhlIG1vdmllIHdpdGhvdXQgcnVpbmluZyBpdCBmb3Igc29tZW9uZSB3aG8gaGFzbid0IHNlZW4gaXQgeWV0LCBidXQgSSBkaWRuJ3QgcmVhbGx5IGxpa2UgdGhlIGVuZGluZywganVzdCB0aG91Z2h0IGl0IHdhcyB3ZWxsIHdyaXR0ZW4uIFRoZSBDb3ZlbmFudCB3YXMgY29vbC4gSWYgV2hpdGUgV29sZiBoYWRuJ3QgYWxyZWFkeSBsb3N0IHRoZXJlIGxhdyBzdWl0IGFnYWluc3QgVW5kZXJ3b3JsZCBpdCB3b3VsZCBiZSBhbGwgb3ZlciB0aGlzIG1vdmllLiBUaGV5IGNoYW5nZWQganVzdCBlbm91Z2ggc28gdGhhdCBpdCBpcyBkaWZmZXJlbnQsIGJ1dCBNYWdlIHBsYXllcnMgd2lsbCBsb3ZlIG9yIGhhdGUgdGhpcyBtb3ZpZSB2ZXJ5IG11Y2guIEkgbGlrZWQgaXQgYSBsb3QsIGl0IHdhcyBmYXN0IHBhY2VkLCB5b3UgbGlrZWQgdGhlIG1haW4gY2hhcmFjdGVyLCBhbmQgdGhlIHNwZWNpYWwgZWZmZWN0cyB3ZXJlIG5pZnR5LiBUaGUgUHJvdGVjdG9yIGlzIGEgZm9yZWlnbiBmaWxtIGFib3V0IGEgbWFuIGFuZCBoaXMgZWxlcGhhbnRzLiBJIGxvdmUgZWxlcGhhbnRzLCBhbmQgc29tZSBkaWUgaW4gdGhpcyBtb3ZpZSB3aGljaCBJIGRpZG4ndCBsaWtlLCBidXQgaXQgd2FzIGZ1bi4gVGhlIGZpZ2h0IHNjZW5lcyB3ZXJlIGJydXRhbCBhbmQgZnVuIHRvIHdhdGNoLiBJIGxpa2UgYSBnb29kIGZpZ2h0IHNjZW5lIHRob3VnaCwgSSdtIHdlaXJkIGxpa2UgdGhhdC4NCg0KU2Nob29sIGlzIGdvaW5nIGFzIHdlbGwgYXMgdGltZSB3aWxsIHBlcm1pdC4gSSdtIGhhdmluZyBzb21lIHRyb3VibGUgd2l0aCBBcnQgQXBwcmVjaWF0aW9uLCBtYWlubHkgdGhhdCBJIGRvbid0IHJlYWxseSBhcHByZWNpYXRlIGFydCBhbGwgdGhhdCBtdWNoLiBJZiBzb21ldGhpbmcgaXMgcHJldHR5IEkgbGlrZSBpdCwgSSBkb24ndCByZWFsbHkgY2FyZSB3aG8gd2h5IGFuZCB3aGVuIGl0IHdhcyBjcmVhdGVkLiBJIGFtIHNvIGdsYWQgSSBvbmx5IGhhdmUgdG8gdGFrZSBvbmUgYXJ0IGNsYXNzLiBXb3JsZCBDaXYgaXMgZ29pbmcgcmVhbGx5IHdlbGwsIGNvbnNpZGVyaW5nIEknbSBpbiBhIGNsYXNzIHdpdGggYSBidW5jaCBvZiBraWRzIHdobyBkb24ndCBzZWVtIHRvIGZvcm0gYW55IG9waW5pb25zIG9uIHRoZWlyIG93bi4gVGhlIHRlYWNoZXIganVzdCBzaXRzIHRoZXJlIHdpdGggYSBxdWVzdGlvbiBvdXQgdGhlcmUgYW5kIG1heWJlIGZpdmUgcGVvcGxlIGluIHRoZSBjbGFzcyB3aWxsIHNwZWFrLiBJdCdzIGdvdHRlbiB0byB0aGUgcG9pbnQgdGhhdCBzaGUgbG9va3MgdG8gbWUgd2hlbiBub2JvZHkgd2lsbCB0YWxrLCBiZWNhdXNlIGFzIHlvdSBhbGwga25vdyBJIGhhdmUgYW4gb3BpbmlvbiBvbiBqdXN0IGFib3V0IGV2ZXJ5dGhpbmcgYW5kIEkgaGF2ZSBubyBmZWFyIG9mIHB1YmxpYyBzcGVha2luZy4gQWZyaWNhbiBBbWVyaWNhbiBTdHVkaWVzIGlzIGdvaW5nIHByZXR0eSB3ZWxsIHRvbywgYnV0IGl04oCZcyBzbyB0aW1lIGludGVuc2l2ZS4gSXQgc3RhcnRlZCB3aXRoIG1vcmUgaG9tZXdvcmsgdGhhbiBhbnkgb3RoZXIgY2xhc3MsIGFuZCBldmVyeSB3ZWVrIGhlIGFkZHMgc29tZSBwYXBlciB0byBkbyB0byBtYWtlIHN1cmUgd2UgYXJlIHBheWluZyBhdHRlbnRpb24uIEZpY3Rpb24gV3JpdGluZyBpcyBmdW47IHdlIHN0YXJ0IHdvcmsgc2hvcHBpbmcgb3VyIHNob3J0IHN0b3JpZXMgbmV4dCBUaHVyc2RheS4NCg0KV29yayBpcyBhIGhlbGwgdGhhdCBjb3VsZCBvbmx5IGJlIGNyZWF0ZWQgYnkgbWFuLiBNeSBib3NzIHNwZW50IHRvb2sgdGhlIHRpbWUgbGFzdCB3ZWVrIHRvIHllbGwgYXQgdHdvIG9mIG15IGNvd29ya2VycyBhYm91dCBob3cgSSBkaWQgbm90IGRvIHNvbWV0aGluZyB0aGF0IGFub3RoZXIgbWFuYWdlciBoYWQgYmVlbiB0YWtpbmcgY2FyZSBvZiBiZWZvcmUgc2hlIHF1aXQuIFRoZW4gSSB0YWxrIHRvIGhlciB0aGUgbmV4dCBkYXkgYW5kIHNoZSBpcyBhbGwgbmljZSBhbmQgdW5kZXJzdGFuZGluZyBhbmQgdGVsbGluZyBtZSBpdCB3YXNuJ3QgbXkgZmF1bHQuIEkgaGF2ZSBvbmUgY2xpZW50IHdobyBoYXMgZGVjaWRlZCB0aGF0IGhlIGRvZXNuJ3Qgd2FudCB0byBiZSBpbiB0aGUgcHJvZ3JhbSBhbnltb3JlIGFuZCBmaWd1cmVzIHRoZSBiZXN0IHdheSBvdXQgaXMgdG8gbWFrZSBjb21wbGFpbnRzIGFib3V0IG1lLiBGb3VyIG9mIHRoZSBFaWdodCB3aG8gZmVlbCB0aGF0IEkgYW0gbmVnbGVjdGluZyB0aGVtIGFuZCBub3QgZG9pbmcgbXkgam9iIGlmIEkgZG8gbm90IHNlZSB0aGVtIGV2ZXJ5IGRheS4gWW91IGtub3cgd2hhdCwgbGV0cyBza2lwIHRoZSByZXN0IG9mIG15IGpvYiBiaXRjaGluZy4gTGV0J3MganVzdCBsZWF2ZSBpdCBhdCBpZiBzb21ldGhpbmcgZG9lcyBub3QgY2hhbmdlIHNvb24gdGhleSB3aWxsIG5vdCBoYXZlIGFueSBlbXBsb3llZXMgbGVmdCBhcyBldmVyeSBtb250aCBJIGhhdmUgd29ya2VkIHRoZXJlIHNvbWVvbmUgaGFzIHF1aXQuIEkgb25seSB3aXNoIHdlIGNvdWxkIHNldCBpdCB1cCBzbyB0aGF0IHdlIGFsbCBsZWZ0IG9uIHRoZSBzYW1lIGRheS4NCg0KVGhlIFVuaXZlcnNlIGlzIGEgZmlja2xlIHRoaW5nLg0KDQpFdmVyeXRoaW5nIGlzIHdheSB0b28gbXVjaCB0byBoYW5kbGUuDQoNClRoYXQgYWJvdXQgY292ZXJzIGl0LCB1bnRpbCB0aGUgbmV4dCB0aW1lIEkgaGF2ZSBtb3JlIHRoYW4gYSBvbmUgZnJlZSBtb21lbnQu"
"eventtime","2006-09-24 09:29:00"
"current_moodid","91"
"url","http://silverfangcat.livejournal.com/30927.html"
"userid","13908"
"itemid","119"
